;CO(GT);PT08.S1(CO);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);T;RH;AH;Month;Hour
6697;7.4;1099.8331664998332;1037.0;835.4936047158269;208.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;19
6698;5.3;1099.8331664998332;791.0;835.4936047158269;167.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;2
6699;4.1;1099.8331664998332;670.0;835.4936047158269;148.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;21
6700;2.5;1099.8331664998332;341.0;835.4936047158269;112.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;22
6701;2.1;1099.8331664998332;365.0;835.4936047158269;108.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;23
6702;2.9;1099.8331664998332;510.0;835.4936047158269;115.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;0
6703;2.3;1099.8331664998332;352.0;835.4936047158269;96.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;1
6704;1.7;1099.8331664998332;299.0;835.4936047158269;87.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;2
6705;0.9;1099.8331664998332;246.8967349054159;835.4936047158269;113.09125081011017;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;3
6706;0.7;1099.8331664998332;103.0;835.4936047158269;61.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;4
6707;0.8;1099.8331664998332;133.0;835.4936047158269;61.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;5
6708;1.0;1099.8331664998332;244.0;835.4936047158269;82.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;6
6709;1.2;1099.8331664998332;222.0;835.4936047158269;83.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;7
6710;3.5;1099.8331664998332;591.0;835.4936047158269;116.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;8
6711;4.5;1099.8331664998332;821.0;835.4936047158269;147.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;9
6712;4.9;1099.8331664998332;803.0;835.4936047158269;167.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;1
6713;3.5;1099.8331664998332;809.0;835.4936047158269;176.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;11
6714;3.4;1099.8331664998332;836.0;835.4936047158269;177.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;12
6715;4.0;1099.8331664998332;820.0;835.4936047158269;169.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;13
6716;4.3;1099.8331664998332;861.0;835.4936047158269;181.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;14
6717;4.0;1099.8331664998332;842.0;835.4936047158269;183.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;15
6718;4.7;1099.8331664998332;933.0;835.4936047158269;176.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;16
6719;6.6;1099.8331664998332;1237.0;835.4936047158269;229.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;17
6720;7.3;1099.8331664998332;1137.0;835.4936047158269;214.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;18
6721;3.6;1099.8331664998332;484.0;835.4936047158269;137.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;19
6722;2.4;1099.8331664998332;325.0;835.4936047158269;115.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;2
6723;2.1;1099.8331664998332;292.0;835.4936047158269;107.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;21
6724;2.1;1099.8331664998332;303.0;835.4936047158269;105.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;22
6725;1.7;1099.8331664998332;242.0;835.4936047158269;96.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;23
6726;2.2;1099.8331664998332;314.0;835.4936047158269;100.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;0
6727;2.0;1099.8331664998332;289.0;835.4936047158269;100.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;1
6728;1.6;1099.8331664998332;224.0;835.4936047158269;92.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;2
6729;1.7;1099.8331664998332;246.8967349054159;835.4936047158269;113.09125081011017;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;3
6730;2.1527495439145166;1099.8331664998332;191.0;835.4936047158269;81.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;4
6731;1.0;1099.8331664998332;149.0;835.4936047158269;74.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;5
6732;1.0;1099.8331664998332;212.0;835.4936047158269;81.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;6
6733;1.6;1099.8331664998332;398.0;835.4936047158269;99.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;7
6734;3.5;1099.8331664998332;763.0;835.4936047158269;123.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;8
6735;5.3;1099.8331664998332;905.0;835.4936047158269;146.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;9
6736;4.6;1099.8331664998332;849.0;835.4936047158269;161.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;1
6737;4.5;1099.8331664998332;1015.0;835.4936047158269;210.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;11
6738;4.2;1099.8331664998332;845.0;835.4936047158269;190.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;12
6739;4.1;1099.8331664998332;740.0;835.4936047158269;170.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;13
6740;5.5;1099.8331664998332;1018.0;835.4936047158269;212.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;14
6741;4.8;1099.8331664998332;1058.0;835.4936047158269;217.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;15
6742;5.5;1099.8331664998332;1182.0;835.4936047158269;236.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;16
6743;5.2;1099.8331664998332;1089.0;835.4936047158269;217.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;17
6744;7.5;1099.8331664998332;1186.0;835.4936047158269;231.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;18
6745;8.6;1099.8331664998332;1235.0;835.4936047158269;227.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;19
6746;9.1;1099.8331664998332;1253.0;835.4936047158269;219.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;2
6747;8.6;1099.8331664998332;1237.0;835.4936047158269;203.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;21
6748;5.4;1099.8331664998332;1060.0;835.4936047158269;186.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;22
6749;4.3;1099.8331664998332;873.0;835.4936047158269;173.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;23
6750;4.2;1099.8331664998332;807.0;835.4936047158269;162.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;0
6751;4.3;1099.8331664998332;798.0;835.4936047158269;161.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;1
6752;4.2;1099.8331664998332;691.0;835.4936047158269;144.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;2
6753;2.8;1099.8331664998332;246.8967349054159;835.4936047158269;113.09125081011017;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;3
6754;2.2;1099.8331664998332;433.0;835.4936047158269;119.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;4
6755;1.8;1099.8331664998332;371.0;835.4936047158269;112.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;5
6756;2.0;1099.8331664998332;469.0;835.4936047158269;111.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;6
6757;2.5;1099.8331664998332;658.0;835.4936047158269;122.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;7
6758;4.1;1099.8331664998332;854.0;835.4936047158269;137.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;8
6759;6.3;1099.8331664998332;1005.0;835.4936047158269;151.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;9
6760;5.0;1099.8331664998332;937.0;835.4936047158269;164.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;1
6761;5.1;1099.8331664998332;963.0;835.4936047158269;198.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;11
6762;3.6;1099.8331664998332;635.0;835.4936047158269;213.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;12
6763;3.5;1099.8331664998332;521.0;835.4936047158269;164.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;13
6764;3.7;1099.8331664998332;613.0;835.4936047158269;177.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;14
6765;3.1;1099.8331664998332;516.0;835.4936047158269;168.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;15
6766;3.2;1099.8331664998332;446.0;835.4936047158269;150.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;16
6767;3.8;1099.8331664998332;499.0;835.4936047158269;152.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;17
6768;3.2;1099.8331664998332;407.0;835.4936047158269;138.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;18
6769;3.2;1099.8331664998332;418.0;835.4936047158269;129.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;19
6770;3.3;1325.0;403.0;564.0;130.0;1542.0;13.3;68.0;1.0376;12;2
6771;3.1;1316.0;412.0;610.0;137.0;1451.0;13.2;72.8;1.0984;12;21
6772;2.4;1170.0;322.0;707.0;125.0;1317.0;12.6;76.5;1.1106;12;22
6773;1.4;1061.0;200.0;819.0;106.0;1232.0;12.6;74.3;1.0843;12;23
6774;2.1;1109.0;244.0;787.0;121.0;1220.0;12.9;72.1;1.0658;12;0
6775;1.4;1025.0;199.0;848.0;101.0;1202.0;13.1;70.5;1.0594;12;1
6776;1.4;1086.0;190.0;822.0;100.0;1196.0;12.4;73.8;1.0574;12;2
6777;1.3;1058.0;246.8967349054159;834.0;113.09125081011017;1193.0;12.2;74.5;1.0537;12;3
6778;1.0;1034.0;153.0;858.0;86.0;1189.0;11.8;76.3;1.0547;12;4
6779;1.3;1065.0;215.0;777.0;90.0;1245.0;10.8;80.0;1.0367;12;5
6780;1.0;988.0;206.0;842.0;89.0;1189.0;10.4;77.3;0.9709;12;6
6781;1.1;986.0;225.0;842.0;96.0;1173.0;10.0;76.2;0.9332;12;7
6782;2.1;1136.0;416.0;702.0;125.0;1287.0;9.4;67.7;0.8018;12;8
6783;3.2;1256.0;613.0;582.0;143.0;1448.0;9.3;71.2;0.8325;12;9
6784;3.3;1228.0;567.0;596.0;153.0;1375.0;12.6;54.0;0.784;12;1
6785;2.3;956.0;409.0;799.0;140.0;1046.0;16.1;28.5;0.5164;12;11
6786;1.0;781.0;183.0;1062.0;92.0;842.0;16.6;19.9;0.3728;12;12
6787;0.8;759.0;140.0;1223.0;78.0;799.0;15.9;18.2;0.3255;12;13
6788;0.8;722.0;133.0;1596.0;68.0;737.0;14.3;18.4;0.2991;12;14
6789;0.6;699.0;115.0;1731.0;64.0;682.0;15.0;16.3;0.2749;12;15
6790;0.9;755.0;157.0;1653.0;80.0;750.0;14.9;17.1;0.2875;12;16
6791;0.8;746.0;149.0;1301.0;81.0;764.0;13.2;18.8;0.2837;12;17
6792;1.2;784.0;219.0;1080.0;102.0;802.0;12.4;19.6;0.2797;12;18
6793;2.1;931.0;424.0;868.0;132.0;974.0;11.9;21.3;0.2957;12;19
6794;3.9;1112.0;659.0;671.0;162.0;1250.0;11.1;24.8;0.3264;12;2
6795;4.4;1133.0;727.0;674.0;179.0;1196.0;10.1;29.7;0.3666;12;21
6796;2.0;886.0;398.0;908.0;148.0;901.0;10.2;23.8;0.2955;12;22
6797;2.3;993.0;414.0;805.0;146.0;1005.0;9.4;27.4;0.3239;12;23
6798;3.6;1215.0;600.0;664.0;164.0;1181.0;7.9;39.0;0.4154;12;0
6799;3.9;1160.0;596.0;706.0;162.0;1114.0;7.6;40.6;0.4273;12;1
6800;1.6;928.0;225.0;919.0;118.0;923.0;6.4;43.7;0.4242;12;2
6801;1.0;879.0;246.8967349054159;1014.0;113.09125081011017;878.0;6.3;44.7;0.4293;12;3
6802;2.1527495439145166;833.0;120.0;1107.0;78.0;834.0;5.1;46.5;0.4125;12;4
6803;1.0;840.0;126.0;1044.0;79.0;869.0;3.3;53.5;0.418;12;5
6804;0.8;848.0;83.0;1169.0;62.0;852.0;4.8;49.9;0.4325;12;6
6805;0.7;828.0;156.0;1078.0;85.0;881.0;2.2;60.1;0.4361;12;7
6806;1.0;847.0;240.0;1034.0;110.0;905.0;2.5;59.3;0.4401;12;8
6807;1.0;868.0;186.0;1067.0;99.0;865.0;3.2;55.7;0.4344;12;9
6808;1.5;970.0;224.0;923.0;101.0;959.0;5.0;48.8;0.429;12;1
6809;2.5;1077.0;386.0;761.0;129.0;1081.0;5.8;49.8;0.4613;12;11
6810;2.6;1058.0;397.0;778.0;132.0;1058.0;6.0;47.6;0.4488;12;12
6811;3.2;1136.0;477.0;702.0;148.0;1143.0;7.4;44.6;0.4613;12;13
6812;3.0;1228.0;405.0;658.0;134.0;1264.0;5.2;73.1;0.6535;12;14
6813;3.4;1235.0;453.0;612.0;148.0;1354.0;4.8;81.4;0.7055;12;15
6814;3.3;1217.0;459.0;661.0;146.0;1260.0;4.7;82.3;0.7105;12;16
6815;3.6;1298.0;452.0;642.0;148.0;1287.0;4.7;82.8;0.7157;12;17
6816;5.5;1327.0;579.0;582.0;175.0;1453.0;4.7;83.4;0.7177;12;18
6817;4.5;1293.0;542.0;631.0;170.0;1365.0;5.2;83.1;0.7411;12;19
6818;4.7;1353.0;601.0;599.0;173.0;1424.0;5.5;84.1;0.7657;12;2
6819;4.3;1254.0;521.0;630.0;151.0;1360.0;5.8;84.5;0.7822;12;21
6820;3.2;1189.0;411.0;680.0;129.0;1286.0;6.2;84.1;0.8018;12;22
6821;2.9;1183.0;382.0;731.0;126.0;1226.0;6.6;83.3;0.8183;12;23
6822;3.1;1185.0;421.0;711.0;127.0;1250.0;6.8;82.8;0.8216;12;0
6823;2.8;1098.0;362.0;792.0;118.0;1211.0;8.2;78.4;0.8561;12;1
6824;1.2;938.0;104.0;1020.0;83.0;1059.0;9.7;70.9;0.8539;12;2
6825;0.9;883.0;246.8967349054159;1116.0;113.09125081011017;1019.0;9.5;69.9;0.8298;12;3
6826;0.8;839.0;69.0;1229.0;60.0;970.0;9.3;65.9;0.7757;12;4
6827;0.6;784.0;41.0;1365.0;37.0;905.0;8.8;62.9;0.7154;12;5
6828;0.6;779.0;46.0;1393.0;39.0;881.0;8.6;58.8;0.6603;12;6
6829;1.0;883.0;118.0;1069.0;70.0;997.0;9.2;55.9;0.6521;12;7
6830;3.2;970.0;295.0;873.0;108.0;1059.0;8.4;57.7;0.6376;12;8
6831;3.6;1012.0;311.0;785.0;119.0;1133.0;8.5;60.4;0.6713;12;9
6832;2.9;934.0;269.0;878.0;111.0;1047.0;8.9;57.4;0.6575;12;1
6833;2.4;888.0;225.0;956.0;106.0;999.0;9.2;55.8;0.6479;12;11
6834;2.5;918.0;220.0;1007.0;105.0;1030.0;9.6;53.9;0.6425;12;12
6835;2.6;901.0;216.0;1001.0;114.0;1020.0;9.6;52.4;0.6276;12;13
6836;2.3;857.0;162.0;972.0;93.0;983.0;9.7;49.8;0.5998;12;14
6837;2.2;838.0;152.0;1015.0;89.0;944.0;9.4;44.9;0.5296;12;15
6838;2.3;869.0;183.0;1051.0;102.0;966.0;9.8;41.9;0.5083;12;16
6839;2.9;928.0;254.0;1118.0;129.0;1004.0;8.9;44.9;0.5125;12;17
6840;4.1;1037.0;355.0;869.0;151.0;1159.0;8.4;45.4;0.5035;12;18
6841;4.1;980.0;341.0;758.0;151.0;1103.0;8.0;41.0;0.4416;12;19
6842;4.0;978.0;341.0;765.0;149.0;1066.0;7.9;37.1;0.3974;12;2
6843;3.7;891.0;342.0;885.0;149.0;950.0;7.8;33.9;0.3594;12;21
6844;1.7;762.0;186.0;1158.0;114.0;783.0;7.3;32.4;0.334;12;22
6845;1.1;794.0;170.0;1100.0;104.0;826.0;7.4;34.6;0.3576;12;23
6846;1.1;799.0;169.0;1125.0;104.0;823.0;7.1;33.7;0.3417;12;0
6847;1.5;818.0;246.0;1065.0;127.0;849.0;6.4;35.8;0.3471;12;1
6848;0.5;691.0;63.0;1552.0;53.0;698.0;5.6;37.7;0.3444;12;2
6849;0.3;697.0;246.8967349054159;1726.0;113.09125081011017;698.0;5.6;37.6;0.3448;12;3
6850;0.2;697.0;44.0;1705.0;39.0;702.0;5.3;38.8;0.3473;12;4
6851;0.3;716.0;54.0;1595.0;41.0;734.0;4.7;41.4;0.3576;12;5
6852;0.6;791.0;176.0;1186.0;97.0;802.0;4.3;43.9;0.3675;12;6
6853;0.7;804.0;236.0;1188.0;120.0;806.0;4.9;40.6;0.3539;12;7
6854;2.6;1093.0;613.0;782.0;167.0;1221.0;5.1;40.8;0.3603;12;8
6855;5.5;1179.0;755.0;567.0;198.0;1453.0;6.5;38.1;0.3709;12;9
6856;2.6;951.0;460.0;812.0;157.0;1022.0;7.4;36.5;0.3778;12;1
6857;1.5;882.0;280.0;952.0;125.0;910.0;7.9;36.4;0.3889;12;11
6858;1.7;897.0;322.0;942.0;135.0;943.0;7.8;36.8;0.3908;12;12
6859;2.2;949.0;349.0;860.0;138.0;1041.0;8.7;33.7;0.379;12;13
6860;2.1;896.0;297.0;921.0;132.0;935.0;8.5;34.3;0.3813;12;14
6861;2.2;908.0;353.0;922.0;142.0;947.0;8.9;34.5;0.3946;12;15
6862;2.3;959.0;316.0;899.0;137.0;993.0;8.8;35.7;0.4043;12;16
6863;2.5;994.0;348.0;832.0;145.0;1054.0;7.9;38.6;0.4137;12;17
6864;3.1;1081.0;445.0;691.0;166.0;1230.0;7.6;40.1;0.4195;12;18
6865;3.6;1081.0;457.0;705.0;165.0;1171.0;6.9;40.3;0.4025;12;19
6866;3.9;1175.0;516.0;661.0;175.0;1308.0;6.5;41.7;0.4047;12;2
6867;4.0;1123.0;575.0;732.0;185.0;1152.0;6.3;42.6;0.4106;12;21
6868;2.3;1032.0;449.0;833.0;166.0;1025.0;5.9;44.7;0.4186;12;22
6869;1.5;927.0;289.0;965.0;140.0;918.0;5.8;43.4;0.4037;12;23
6870;1.5;952.0;268.0;948.0;133.0;937.0;5.8;42.5;0.3937;12;0
6871;2.2;987.0;343.0;913.0;144.0;949.0;5.6;42.0;0.3856;12;1
6872;1.3;902.0;222.0;1048.0;126.0;872.0;5.3;42.3;0.3806;12;2
6873;0.9;833.0;246.8967349054159;1135.0;113.09125081011017;814.0;5.1;43.5;0.3852;12;3
6874;2.1527495439145166;776.0;87.0;1391.0;72.0;770.0;5.1;44.8;0.3967;12;4
6875;0.5;812.0;89.0;1309.0;70.0;774.0;5.2;45.9;0.4099;12;5
6876;0.5;821.0;103.0;1270.0;74.0;807.0;4.7;49.0;0.4209;12;6
6877;0.9;932.0;254.0;944.0;124.0;875.0;4.5;51.8;0.4418;12;7
6878;2.0;1069.0;481.0;782.0;152.0;1054.0;4.5;53.0;0.4495;12;8
6879;3.2;1137.0;638.0;681.0;174.0;1151.0;4.8;53.1;0.4605;12;9
6880;2.3;1009.0;492.0;791.0;161.0;1015.0;7.8;42.0;0.4464;12;1
6881;1.8;962.0;413.0;841.0;120.0;969.0;9.3;37.6;0.4391;12;11
6882;2.1;972.0;364.0;827.0;111.0;1012.0;10.0;34.2;0.4212;12;12
6883;1.9;968.0;299.0;831.0;128.0;991.0;10.3;32.6;0.4094;12;13
6884;2.4;939.0;342.0;884.0;133.0;969.0;9.8;31.8;0.3858;12;14
6885;2.1;901.0;309.0;1061.0;121.0;907.0;9.8;30.3;0.3658;12;15
6886;2.8;975.0;367.0;874.0;147.0;989.0;9.6;29.6;0.3545;12;16
6887;3.3;1028.0;357.0;774.0;136.0;1024.0;8.1;32.5;0.3516;12;17
6888;2.9;998.0;345.0;806.0;153.0;984.0;6.8;36.1;0.3575;12;18
6889;3.9;1094.0;483.0;708.0;178.0;1086.0;6.4;36.5;0.3519;12;19
6890;4.1;1128.0;480.0;672.0;174.0;1163.0;5.9;37.8;0.3528;12;2
6891;3.3;1111.0;427.0;751.0;166.0;1033.0;5.1;40.7;0.3621;12;21
6892;3.3;1121.0;504.0;725.0;169.0;1053.0;4.8;45.1;0.3925;12;22
6893;1.9;956.0;248.0;915.0;132.0;861.0;4.5;43.9;0.3728;12;23
6894;2.0;973.0;241.0;916.0;127.0;883.0;5.2;44.1;0.3939;12;0
6895;1.9;952.0;210.0;921.0;113.0;896.0;4.3;46.4;0.3896;12;1
6896;2.1;969.0;292.0;889.0;128.0;914.0;3.0;52.5;0.4021;12;2
6897;1.7;919.0;246.8967349054159;955.0;113.09125081011017;882.0;2.3;56.3;0.4134;12;3
6898;1.3;874.0;129.0;985.0;85.0;867.0;1.5;61.4;0.4235;12;4
6899;1.1;806.0;106.0;1206.0;77.0;807.0;4.0;50.4;0.4154;12;5
6900;1.2;874.0;125.0;1096.0;78.0;847.0;2.8;55.2;0.4177;12;6
6901;1.8;961.0;267.0;917.0;115.0;960.0;1.2;61.4;0.4159;12;7
6902;3.6;1195.0;543.0;668.0;169.0;1166.0;1.4;61.3;0.4208;12;8
6903;3.7;1184.0;496.0;651.0;174.0;1178.0;2.2;58.1;0.4218;12;9
6904;3.4;1135.0;491.0;685.0;171.0;1120.0;4.3;49.4;0.4138;12;1
6905;4.0;1211.0;667.0;620.0;179.0;1221.0;6.6;42.5;0.416;12;11
6906;3.8;1228.0;693.0;621.0;193.0;1202.0;8.0;38.3;0.4133;12;12
6907;4.1;1247.0;707.0;598.0;210.0;1237.0;9.1;36.1;0.4172;12;13
6908;4.9;1336.0;777.0;567.0;224.0;1320.0;10.0;34.7;0.4259;12;14
6909;3.3;1205.0;512.0;652.0;175.0;1168.0;11.0;33.0;0.4331;12;15
6910;4.3;1305.0;587.0;565.0;177.0;1325.0;11.3;33.6;0.4504;12;16
6911;6.6;1568.0;864.0;455.0;208.0;1661.0;9.4;41.3;0.4888;12;17
6912;8.5;1630.0;1089.0;421.0;247.0;1757.0;8.0;45.9;0.4936;12;18
6913;8.7;1704.0;1070.0;402.0;242.0;1820.0;7.1;50.3;0.51;12;19
6914;9.1;1701.0;1220.0;402.0;252.0;1832.0;6.2;56.9;0.5419;12;2
6915;7.2;1564.0;1076.0;472.0;228.0;1574.0;6.3;57.9;0.5575;12;21
6916;5.0;1441.0;825.0;517.0;196.0;1389.0;6.2;56.8;0.5421;12;22
6917;4.2;1376.0;740.0;549.0;190.0;1283.0;6.1;54.7;0.5201;12;23
6918;4.6;1412.0;759.0;543.0;187.0;1300.0;6.0;55.6;0.5244;12;0
6919;3.9;1352.0;610.0;567.0;174.0;1234.0;5.1;59.0;0.5248;12;1
6920;3.4;1285.0;465.0;605.0;158.0;1164.0;5.1;58.4;0.517;12;2
6921;3.0;1263.0;246.8967349054159;625.0;113.09125081011017;1140.0;4.7;60.8;0.5232;12;3
6922;2.4;1200.0;288.0;664.0;132.0;1082.0;4.2;63.1;0.5259;12;4
6923;2.5;1187.0;251.0;669.0;121.0;1093.0;4.3;64.1;0.537;12;5
6924;3.5;1166.0;351.0;691.0;136.0;1079.0;4.8;61.9;0.537;12;6
6925;3.9;1209.0;379.0;666.0;138.0;1124.0;5.3;61.1;0.5499;12;7
6926;4.8;1349.0;539.0;575.0;149.0;1299.0;5.7;61.3;0.5657;12;8
6927;6.1;1458.0;706.0;497.0;165.0;1483.0;6.1;60.5;0.5719;12;9
6928;6.6;1462.0;750.0;510.0;170.0;1421.0;6.7;59.7;0.589;12;1
6929;6.5;1448.0;747.0;511.0;165.0;1428.0;7.2;58.6;0.5986;12;11
6930;6.0;1419.0;670.0;524.0;167.0;1406.0;8.0;55.9;0.6018;12;12
6931;6.9;1561.0;772.0;465.0;197.0;1624.0;9.8;52.4;0.6349;12;13
6932;7.9;1558.0;792.0;471.0;217.0;1563.0;10.5;51.1;0.6503;12;14
6933;6.1;1438.0;626.0;528.0;204.0;1405.0;10.8;52.4;0.6767;12;15
6934;6.7;1532.0;678.0;474.0;193.0;1610.0;10.6;55.3;0.7058;12;16
6935;6.8;1522.0;706.0;479.0;192.0;1578.0;10.4;57.0;0.7167;12;17
6936;6.7;1514.0;668.0;474.0;175.0;1598.0;10.2;58.3;0.7256;12;18
6937;6.4;1099.8331664998332;641.0;835.4936047158269;168.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;19
6938;6.8;1099.8331664998332;649.0;835.4936047158269;170.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;2
6939;5.6;1099.8331664998332;521.0;835.4936047158269;157.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;21
6940;5.4;1099.8331664998332;487.0;835.4936047158269;143.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;22
6941;5.2;1099.8331664998332;453.0;835.4936047158269;152.0;1456.2645979312647;18.31782894005116;49.234200867534206;1.0255302747191635;12;23
6942;5.9;1505.0;567.0;525.0;169.0;1447.0;9.4;66.1;0.7816;12;0
6943;5.6;1458.0;527.0;540.0;164.0;1395.0;9.6;65.9;0.7869;12;1
6944;5.5;1431.0;503.0;553.0;154.0;1385.0;9.5;66.2;0.7882;12;2
6945;5.2;1366.0;246.8967349054159;583.0;113.09125081011017;1328.0;9.2;67.3;0.7851;12;3
6946;2.1527495439145166;1332.0;345.0;601.0;130.0;1304.0;9.1;68.7;0.7925;12;4
6947;2.2;1243.0;274.0;648.0;119.0;1250.0;9.0;69.8;0.8039;12;5
6948;2.0;1251.0;231.0;644.0;106.0;1246.0;8.9;70.5;0.8056;12;6
6949;2.2;1259.0;268.0;631.0;111.0;1267.0;8.9;70.4;0.8074;12;7
6950;2.0;1268.0;281.0;645.0;122.0;1247.0;9.1;69.6;0.8045;12;8
6951;2.5;1288.0;340.0;623.0;121.0;1272.0;9.0;70.8;0.8173;12;9
6952;3.0;1410.0;406.0;594.0;136.0;1319.0;9.8;68.6;0.8324;12;1
6953;2.8;1374.0;379.0;598.0;138.0;1316.0;10.2;67.3;0.8373;12;11
6954;3.4;1458.0;436.0;553.0;147.0;1383.0;10.7;65.0;0.8378;12;12
6955;5.5;1609.0;602.0;505.0;178.0;1491.0;11.4;62.9;0.8454;12;13
6956;4.0;1424.0;507.0;566.0;176.0;1351.0;12.2;61.1;0.8652;12;14
6957;2.4;1331.0;266.0;633.0;159.0;1266.0;12.1;61.8;0.8723;12;15
6958;3.1;1434.0;335.0;561.0;168.0;1366.0;11.7;65.6;0.898;12;16
